SiteCode,No,NoType,Assigned,GroupNo,Space,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Building Phases_Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
SKH04,816,Group,TRUE,163,816,743,Building,in situ,passage between rooms 989 & 1200,FALSE,01/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,832,Group,TRUE,989,989,161,Wall,in situ,north wall of 989,FALSE,07/07/2015,GML,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,870,Deposit,TRUE,989,989,743,Floor,in situ,turf levelling layer - within walls? UNEXC in 2004; same as 1716,FALSE,04/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,871,Deposit,TRUE,989,989,743,Floor,in situ,turf levelling layer - within walls? UNEXC in 2004;  same as 1716,FALSE,04/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,877,Deposit,TRUE,1284,989,743,Floor,in situ,woodchip floor,FALSE,07/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,899,Deposit,TRUE,989,989,743,Floor,in situ,turf ramp leading to external threshold paving,FALSE,08/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,900,Deposit,TRUE,989,989,743,Floor,in situ,turf levelling layer within wall? UNEXC in 2004;  same as 1716,FALSE,08/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,904,Deposit,TRUE,989,989,743,Floor,in situ,remnant floor?,FALSE,08/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,905,Deposit,TRUE,989,989,743,Sill plate,in situ,stone sill partition,FALSE,08/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,933,Deposit,TRUE,934,989,743,Platform,in situ,ashy deposit over footing - remains of stove rake out?,FALSE,10/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,934,Group,TRUE,989,989,743,Platform,in situ,square stone footing - fireplace?/stair base?,FALSE,10/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,935,Deposit,TRUE,934,989,743,Platform,in situ,single stone,FALSE,10/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,936,Deposit,TRUE,934,989,743,Platform,in situ,stone footing,FALSE,10/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,944,Deposit,TRUE,934,989,743,Platform,in situ,silty fill of channel in footing 934,FALSE,11/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,989,Group,TRUE,163,989,161/743,Building,in situ,18th c. Phase of room 15,FALSE,14/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,994,Deposit,TRUE,989,989,743,Sill plate,in situ,stone partition sill,FALSE,14/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,995,Deposit,TRUE,989,989,743,Platform,in situ,stone flagstone - hard standing,FALSE,14/06/2004,CKH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1167,Deposit,TRUE,816,816,743,Floor,in situ,turf and wood  infill in passage - floor,FALSE,07/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1170,Deposit,TRUE,1285,816,743,Floor,in situ,flagstones in passage,FALSE,07/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1175,Deposit,TRUE,1285,816,743,Drain,in situ,wooden drain lining,FALSE,07/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1185,Deposit,TRUE,1285,816,743,Drain,in situ,drain fill,TRUE,08/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1191,Deposit,TRUE,1285,816,743,Drain,in situ,turf infill in drain,FALSE,08/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1225,Deposit,TRUE,816,816,743,,,grey clay layer - UNEXC.,FALSE,09/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1229,Deposit,TRUE,1285,816,743,Drain,in situ,packing behind timber lining of drain,FALSE,09/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1232,Deposit,TRUE,1285,816,743,Drain,in situ,primary drain fill,FALSE,12/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1237,Cut,TRUE,1285,816,743,Drain,in situ,drain cut,FALSE,12/07/2004,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1284,Group,TRUE,989,989,743,Floor,in situ,floor layers,FALSE,22/04/2005,GML,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,1285,Group,TRUE,816,816,743,Drain,in situ,drain in passage between 1200 and 989,FALSE,22/04/2005,GML,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH05,1387,Deposit,TRUE,989,989,161,Wall,in situ,stone wall,FALSE,02/06/2005,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH05,1403,Deposit,TRUE,989,989,161,Wall,in situ,furly in fill of doorway,FALSE,03/06/2005,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH05,1410,Deposit,TRUE,1916,1916,161,Floor,in situ,compact layer  - floor - 2520?,FALSE,06/06/2005,EH,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH05,1442,Deposit,TRUE,989,989,743,Floor,in situ,rennant flag floor (?),FALSE,08/06/2005,GML,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1716,Deposit,TRUE,989,989,161/743,Floor,in situ,"turf deposit, levelling",FALSE,23/05/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1842,Deposit,TRUE,989,989,161/743,Wall,in situ,wall filling ?,FALSE,31/05/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1844,Deposit,TRUE,989,989,161/743,Wall,in situ,turf in wall,FALSE,31/05/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1846,Deposit,TRUE,989,989,161/743,Wall,in situ,3 stones,FALSE,31/05/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1892,Deposit,TRUE,989,989,161/743,Wall,in situ,part of turf wall,FALSE,02/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1896,Deposit,TRUE,989,989,161/743,Wall,in situ,turf wall over drain,FALSE,06/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1900,Deposit,TRUE,1916,1916,161/743,Drain,in situ,flat stone on top of drain capstones,FALSE,06/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1905,Deposit,TRUE,1916,1916,161/743,Drain,in situ,wall of drain,FALSE,06/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1906,Deposit,TRUE,1916,1916,161/743,Drain,in situ,fill of drain,TRUE,06/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1916,Group,TRUE,163,163,161/743,External area,in situ,drain,FALSE,07/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1946,Deposit,TRUE,989,989,161/743,Wall,in situ,wall / drawn in 2004 - split,FALSE,09/06/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1950,Deposit,TRUE,989,989,161/743,Wall,in situ,turf patch from under wall,FALSE,09/06/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1954,Deposit,TRUE,1916,1916,161/743,Floor,in situ,black wood and charcoal layer,FALSE,09/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,1988,Deposit,TRUE,1916,1916,161/743,Drain,in situ,basestone of drain,FALSE,12/06/2006,SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2002,Cut,TRUE,1916,1916,161/743,Drain,in situ,cut of drain,FALSE,13/06/2006,SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2197,Deposit,TRUE,989,989,161/743,Floor,in situ,turf,FALSE,22/06/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2198,Deposit,TRUE,989,989,161/743,Floor,in situ,turf,FALSE,22/06/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2314,Deposit,TRUE,816,816,161/743,Wall,in situ,wall part,FALSE,29/06/2006,HK/SGB,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2340,Deposit,TRUE,989,989,161/743,Wall,in situ,wall - MISSING CTX SHEET?,FALSE,03/07/2006,SGB/HK,S4.1,1720,1760,1720-1760,1720-1780,Lodge/Dining Room & Chambers
SKH02,145,Deposit,TRUE,797,989,161,Floor,in situ,unexc. Flagstone floor with organic layer,FALSE,17/06/2002,OV,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,358,Deposit,TRUE,798,989,743,Floor,in situ,Pavement,FALSE,20/06/2003,OV,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,499,Group,TRUE,989,989,743,Drain,in situ,drain,FALSE,02/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,516,Deposit,TRUE,499,989,743,Drain,in situ,capstones for drain,FALSE,01/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,517,Deposit,TRUE,499,989,743,Drain,in situ,Fill of drain,FALSE,01/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,518,Deposit,TRUE,499,989,743,Drain,in situ,Side stones supporting capstones,FALSE,01/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,519,Cut,TRUE,499,989,743,Drain,in situ,Cut of drain,FALSE,01/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,541,Deposit,TRUE,798,989,743,Floor,in situ,patchy turf deposit north of 499: MISSING SHEET! VOID?,FALSE,03/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,574,Deposit,TRUE,798,989,743,Floor,in situ,accumulated floor material,FALSE,08/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,575,Deposit,TRUE,934,989,743,Floor,in situ,turf floor under 432: MISSING UNIT SHEET! (or unexc.?) - prob same as 717,FALSE,07/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,587,Deposit,TRUE,499,989,743,Drain,in situ,fill of the drain,FALSE,08/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,624,Deposit,TRUE,934,989,743,Floor,in situ,Mixed ash deposit,FALSE,09/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,632,Deposit,TRUE,499,989,743,Drain,in situ,turfy accumulation beneath capstone of drain,FALSE,10/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,676,Deposit,TRUE,499,989,743,Drain,in situ,Mixed silts wirh wood chips,TRUE,14/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,679,Group,TRUE,499,989,743,Drain,in situ,Fill of drain,FALSE,14/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,680,Deposit,TRUE,799,989,743,Floor,in situ,Turf floor,FALSE,15/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,711,Deposit,TRUE,799,989,743,Floor,in situ,Turf floor,FALSE,16/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,712,Deposit,TRUE,797,989,743,Floor,in situ,This is a deposit of siltu clay mixed with alot of wood chips ans with three large flat paving stones sitting in it.,FALSE,16/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,715,Deposit,TRUE,797,989,743,Floor,in situ,Turf floor,FALSE,16/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH03,717,Deposit,TRUE,934,989,743,Floor,in situ,Turf and stone deposit - floor?,FALSE,16/07/2003,JH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,761,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment - drain 499,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,762,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,763,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,764,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,765,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,766,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,767,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,768,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,769,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,770,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,771,Deposit,TRUE,679,989,161/743,Drain,in situ,drain fill - 1m segment,TRUE,27/05/2004,DT,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,800,Deposit,TRUE,797,989,743,Floor,in situ,remnant floor?,FALSE,28/05/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,801,Deposit,TRUE,799,989,743,Floor,in situ,flagstone floor?,FALSE,28/05/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,802,Deposit,TRUE,799,989,743,Floor,in situ,flagstone floor?,FALSE,28/05/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,827,Deposit,TRUE,799,989,743,Floor,in situ,floor/sub-floor make-up?,FALSE,01/06/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,828,Deposit,TRUE,798,989,743,Floor,in situ,floor/sub-floor make-up?,FALSE,01/06/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,883,Deposit,TRUE,798,989,743,Floor,in situ,fragment of wall/turf levelling,FALSE,07/06/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,903,Deposit,TRUE,799,989,743,Floor,in situ,wall section/turf levelling,FALSE,08/06/2004,CKH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH04,1266,Group,TRUE,163,1266,161,Building,in situ,passage between rooms 15 and 30,FALSE,15/07/2004,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1367,Deposit,TRUE,1266,1266,161,Floor,in situ,flagstones in passage between manicorridor and side corridor,FALSE,01/06/2005,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1368,Deposit,TRUE,1266,1266,161,Floor,in situ,mixed turf layer - levelling?,FALSE,01/06/2005,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1373,Deposit,TRUE,1266,1266,743,Floor,in situ,turf debris; levelling?,FALSE,01/06/2005,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1374,Deposit,TRUE,1266,1266,743,Floor,in situ,mixed layer with flagstones etc; levelling,FALSE,01/06/2005,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1379,Deposit,TRUE,1266,1266,743,Drain,in situ,(drain?) fill,FALSE,01/06/2005,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1383,Deposit,TRUE,1266,1266,743,Floor,in situ,turf layer underneath corridor wall; levelling?,FALSE,01/06/2005,EH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1418,Deposit,TRUE,1266,1266,161,Wall,in situ,floor layer  - unexcavated; =1893,FALSE,06/06/2005,GH,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1753,Group,TRUE,499,989,161/743,Drain,in situ,drain fill,FALSE,24/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1761,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill; drain 499,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1762,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1763,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1764,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1765,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1766,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1767,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1768,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1769,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1770,Deposit,TRUE,1753,989,161/743,Drain,in situ,drain fill,FALSE,29/05/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1777,Cut,TRUE,499,989,161/743,Drain,in situ,cut for drain 499; same as 519,FALSE,30/05/2006,SGB/HK,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1851,Deposit,TRUE,1266,1266,161/743,Wall,in situ,wall,FALSE,01/06/2006,SGB/HK,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1862,Deposit,TRUE,1266,1266,161/743,Wall,in situ,turf in wall,FALSE,01/06/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH06,1893,Deposit,TRUE,1266,1266,161/743,Wall,in situ,turf wall,FALSE,02/06/2006,HK/SGB,S4.2,1760,1780,1760-1780,1750-1780,Lodge/Dining Room & Chambers
SKH02,101,Deposit,TRUE,797,989,161,Floor,in situ,flagstone floor,FALSE,10/06/2002,OV,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,432,Deposit,TRUE,798,989,743,Floor,in situ,This is a charcoal deposit over and between paving,FALSE,02/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,437,Deposit,TRUE,757,989,743,Fireplace,in situ,ash dump,FALSE,26/06/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,468,Deposit,TRUE,799,301,743,Floor,in situ,Turf and flagstone floor,TRUE,30/06/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,520,Deposit,TRUE,799,989,743,Floor,in situ,paving slabs,FALSE,02/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,523,Deposit,TRUE,799,989,743,Floor,in situ,paving slabs,FALSE,02/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,532,Deposit,TRUE,799,989,743,Floor,in situ,turf deposit for levelling beneath flagstones,FALSE,03/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,536,Deposit,TRUE,499,989,743,Drain,in situ,silt overflow from drain (?),FALSE,03/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,540,Deposit,TRUE,757,989,743,Floor,in situ,burnt deposit,FALSE,03/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,543,Deposit,TRUE,757,989,743,Fireplace,in situ,ash,FALSE,03/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,545,Cut,TRUE,757,989,743,Fireplace,in situ,"Ash box, lined with stone and brick - for stove?",FALSE,04/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,548,Deposit,TRUE,799,989,743,Floor,in situ,Turf floor rich in animal bone,FALSE,04/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,551,Deposit,TRUE,799,989,743,Floor,in situ,compact turf - floor?,FALSE,04/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,637,Deposit,TRUE,685,989,743,Floor,in situ,Turf debris,FALSE,10/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,643,Deposit,TRUE,685,989,743,Floor,in situ,Floor?,FALSE,11/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,652,Deposit,TRUE,685,989,743,Floor,in situ,Turf floor with some stones,FALSE,11/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,660,Deposit,TRUE,799,989,743,Floor,in situ,Ash and flagstone floor,FALSE,11/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,665,Deposit,TRUE,685,989,743,Floor,in situ,turf debris,FALSE,14/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,667,Deposit,TRUE,685,989,743,Floor,in situ,Small patchy deposit of turf debris & wood chips.,FALSE,14/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,685,Group,TRUE,799,989,743,Floor,in situ,miscellaneous deposits - ?sub-floor levelling,FALSE,15/07/2003,JH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH03,757,Group,TRUE,799,989,161/743,Fireplace,in situ,ash box,FALSE,22/03/2004,GML,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,814,Deposit,TRUE,816,816,743,Demolition,in situ,blocking infill,TRUE,01/06/2004,CKH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,873,Deposit,TRUE,816,816,743,Demolition,in situ,turf infill in passage,FALSE,07/06/2004,CKH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1023,Deposit,TRUE,816,816,743,Wall blocking,in situ,turf infilling in passage,FALSE,16/06/2004,CKH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1025,Deposit,TRUE,816,816,743,Wall blocking,in situ,iron panned turf infill,FALSE,16/06/2004,CKH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1031,Deposit,TRUE,816,816,743,Wall blocking,in situ,blocking stones on southern side,FALSE,16/06/2004,CKH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1032,Deposit,TRUE,816,816,743,Wall blocking,in situ,turf wall infill,FALSE,16/06/2004,CKH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1263,Deposit,TRUE,1266,1266,161,Wall blocking,in situ,blocking wall/infill,FALSE,14/07/2004,EH,S4.3,1780,1800,1780-1800,1780-1810,Lodge/Dining Room & Chambers
SKH02,93,Deposit,TRUE,825,301,161,Floor,in situ,organic sub-floor layer of hay and birch twigs - or roof?,FALSE,10/06/2002,OV,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
