ID,Sherd group,Find No,Unit No,Group No,Refit/Same as,Vessel ID,Same as VID,Colour,Lead crystal,Textured surface,Vessel Function,Vessel Class,Vessel Type_new,Finish process,Rim type,Rim Code,string rim depth,Body process,Ghost seam,Base process,Base mark,Base embossing,Process,evrep,Count,Weight,eve (rim),eve (base),size (mm),height (mm),Vessel Diam,Applied decoration,Moulded decoration,Enamelled,Engraved,Cut,Etched,Burnt,Patination,Date,Notes,Illustration,Building Phases_Building Phase,Real Date,Start date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,,
3771,1027,2286,522,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,20,,,,,,,,,,,,FALSE,FALSE,17/18 c.,neck; concretions,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,443,443,Wall,disturbed,FALSE,,
1675,1085,2590,544,,,,,green,FALSE,TRUE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,22,,,,,,,,,,,,FALSE,FALSE,18 c.?,,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,264,1200,Drain,in situ,FALSE,,
3773,1149,2992,644,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,10,52,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,709,443,Floor,in situ,FALSE,,
3768,1396,5224,443,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,14,36,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,756,443,Building,in situ,FALSE,,
3775,1799,5499,1033,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,8,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,443,443,Sill plate,disorganized,FALSE,,
3721,1800,5499,1033,,,,,colourless,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,1,,,,,,,,,,,,FALSE,FALSE,,neck? Phial?,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,443,443,Sill plate,disorganized,FALSE,,
3776,2024,5682,1238,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,6,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,831,443,Floor,in situ,FALSE,,
1717,2989,8268,1614,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,1200,1200,Wall,in situ,FALSE,,
1718,2990,8268,1614,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,7,,,,,,,,,,,,FALSE,FALSE,,case?,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,1200,1200,Wall,in situ,FALSE,,
3750,3150,11050,1775,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,14,,,,,,,,,,,,FALSE,TRUE,,base?,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,1780,1780,Wall blocking,in situ,FALSE,,
3777,3161,11055,1781,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,11,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S5.4,1780-1800,1780,1800,1780-1810,Pantry/Study & Library,1780,1780,Wall blocking,in situ,FALSE,,
402,1962,5638,1183,,,158,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,3,,FALSE,,,,,1/1,2,8,30,,15,,,,,,,,,FALSE,FALSE,late 17/18 c.,rim,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),949,1624,Floor,disturbed,FALSE,,
56,3634,11260,2103,,,145,,brown,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,1/1,1,23,,,,,,,,,,,,FALSE,FALSE,,body/shoulder - cylindrical?,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1328,1624,Drain,in situ,FALSE,,
57,2779,8165,1520,,,,,colourless,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,pontil,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,small bottle/oval flask?,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1198,1624,Drain,in situ,TRUE,,
65,3636,11260,2103,,,,,colourless,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,blue & white,,,,FALSE,FALSE,17/18 c.,case or polygonal flask,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1328,1624,Drain,in situ,FALSE,,
315,2480,7952,1301,,,151,,colourless,FALSE,FALSE,Storage,Bottle,oval bottle SN,,,,,Dip mould,FALSE,Dip mould,pontil,,Dip mould,1/1,1,54,,80,,,,,faint fine ribbing,,,,,FALSE,FALSE,17/18 c,"small oval flask, c 40 x60mm",FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
539,2295,7940,1209,,,,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,2,7,,10,,,,,,,,,,FALSE,TRUE,17/18c,base & body,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1198,1624,Drain,in situ,FALSE,,
412,3400,11163,1930,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,,3,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1624,1624,Floor,in situ,FALSE,,
342,2780,8165,1520,,,,,colourless,FALSE,FALSE,Storage,Bottle,,By hand,everted,,,,FALSE,,,,,1/1,1,2,43,,35,,,,,,,,,FALSE,FALSE,,neck and rim of med bottle,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1198,1624,Drain,in situ,TRUE,,
570,1963,5638,1183,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,3,,,,,,,,,,,,FALSE,TRUE,17/18c,shoulder,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),949,1624,Floor,disturbed,FALSE,,
359,2481,7952,1301,,,,,colourless,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,4,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
449,2484,7952,1301,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,6,40,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
451,2777,8165,1520,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1198,1624,Drain,in situ,TRUE,,
452,2781,8165,1520,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,6,,,,,,,,,,,,FALSE,FALSE,,sample 177,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1198,1624,Drain,in situ,TRUE,,
422,3856,11386,2271,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,3,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.2,1760-1800,1760,1800,1750-1810,Bishops Living Quarters (later),1174,1174,Wall,in situ,FALSE,,
4528,2464,8068,1419,,,,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,,,FALSE,,,,,1/1,1,4,,,,,,,,,,,,FALSE,FALSE,late 17/18 c.,string & neck only,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4527,2973,8279,1625,,,,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,6,,FALSE,,,,,1/1,1,8,52,,20,,,,,,,,,FALSE,TRUE,late 17/18 c.,"thin, bevelled string",FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4531,2379,8056,1406,,,,,green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,1/1,7,22,,,,,,,,,,,,FALSE,FALSE,17/18 c.,globular/cylindrical bottle,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,FALSE,,
4443,2728,8103,1456,,,,,brown,FALSE,TRUE,Storage,Bottle,cylindrical bottle,,,,,,FALSE,,,,,batch,1,30,,,,,80,,,,,,,FALSE,FALSE,19 c.,"body, c.80mm diam bottle",FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1702,1702,Floor,in situ,FALSE,,
4431,2883,8332,1686,,,73,,blue,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,fine ribbing,,,,,FALSE,FALSE,17/18 c.,ribbed case bottle,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,FALSE,,
4541,2867,8336,1690,,,763,,green,FALSE,FALSE,Storage,Bottle,mallet bottle,,,,,,FALSE,,,,,1/1,1,14,,9,,,110,,,,,,,FALSE,FALSE,c. 1730-80,c. 110mm diam mallet bottle,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4543,2465,8068,1419,,,767,,green,FALSE,FALSE,Storage,Bottle,oval bottle SN,By hand,String,,,,FALSE,,,,,1/1,1,45,18,,20,,,,,,,,,FALSE,FALSE,late 17/18 c.,"short-necked, oval bottle",TRUE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4545,2462,8068,1419,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,By hand,Flared,,,,FALSE,,,,,1/1,1,9,42,,35,,,,,,,,,FALSE,FALSE,17/18 c,large bottle,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4546,2974,8279,1625,,,774,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,Dip mould,FALSE,Dip mould,,,,1/1,1,20,,50,,,48,,,,,,,FALSE,FALSE,c.1750-1800,"arched feet, small bottle. c 48mm square/wide",FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4632,1369,5247,775,,,,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,163,775,Building,in situ,FALSE,,
4635,2371,8066,1415,,,,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,4,4,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4639,2868,8336,1690,,,,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,1,35,,,,,,,,,,,,FALSE,FALSE,17/18 c.,large bottle with foot ring on base,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4636,2969,8279,1625,,,,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,1,13,,,,,,,,,,,,FALSE,TRUE,17/18 c.,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4553,2975,8279,1625,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,1,28,,,,,,,,,,,,FALSE,FALSE,17/18 c.,body,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4438,2006,5661,1215,,,,,blue,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,3,,,,,,,wrythen ribbing,,,,,FALSE,FALSE,17/18 c.,oval flask?,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4479,2005,5661,1215,,,,,colourless,FALSE,FALSE,Storage,Bottle,,By hand,everted,,,,FALSE,,,,,1/1,1,0,10,,50,,,,,gilt line on top edge of rim,,,,FALSE,FALSE,17/18 c?,small bottle/flask,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4642,2460,8068,1419,,,,,light green,FALSE,FALSE,Storage,Bottle,,By hand,Flat-top,,,,FALSE,,,,,1/1,1,1,30,,20,,,,,,,,,FALSE,FALSE,17/18 c.,small bottle,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4412,1366,5247,775,,,,,amber,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,7,18,,,,,,,,,,,,FALSE,FALSE,,greenish-brown/amber,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,163,775,Building,in situ,FALSE,,
4435,1367,5247,775,,,,,blue,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,4,,,,,,,,,,,,FALSE,FALSE,18 c.,base - oval or square flask,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,163,775,Building,in situ,FALSE,,
4570,1368,5247,775,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,5,6,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,163,775,Building,in situ,FALSE,,
4581,2002,5661,1215,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,9,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4520,2003,5661,1215,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,3,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4653,2004,5661,1215,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,8,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4417,2370,8066,1415,,,,,amber,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,7,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4585,2373,8066,1415,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,5,10,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4656,2459,8068,1419,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4586,2461,8068,1419,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,9,,,,,,,,,,,,FALSE,TRUE,17/18c,slight patina,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4587,2463,8068,1419,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,11,38,,,,,,,,,,,,FALSE,FALSE,17/18 c.,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4657,2601,8190,1545,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,neck?,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4588,2729,8103,1456,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,14,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1702,1702,Floor,in situ,FALSE,,
4589,2799,8211,1566,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,7,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4590,2810,8218,1572,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,14,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4591,2811,8218,1572,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,4,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4599,2869,8336,1690,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,8,10,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4448,2871,8336,1690,,,,,brown,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
4598,2882,8332,1686,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,7,,,,,,,,,,,,FALSE,TRUE,,heavy patina,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,FALSE,,
4658,2968,8279,1625,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,7,18,,,,,,,,,,,,FALSE,FALSE,,misc; 3 patinated,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4593,2970,8279,1625,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,7,16,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4592,2992,8267,1613,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,20,,,,,,,,,,,,FALSE,FALSE,,case?,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4560,3211,11042,1755,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,3,,,,,,,,,,,,FALSE,TRUE,,body,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,FALSE,,
4559,4652,19333,1415,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,3.8,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S7.2,1760-1800,1760,1800,1750-1810,Vestibule & Corridor,1287,775,Drain,in situ,TRUE,,
950,851,1628,334,,,315,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,5,,FALSE,,,,,1/1,3,49,100,,25,,,,,,,,,FALSE,FALSE,18 c.,rim & neck,TRUE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1227,39,Floor,in situ,FALSE,,
956,2707,8088,1441,,,,,green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,batch,5,38,,,,,,,,,,,,FALSE,FALSE,,globular bottle,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,39,39,Wall,in situ,FALSE,,
955,2713,8081,1431,,,,,green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,batch,1,28,,,,,,,,,,,,FALSE,FALSE,,neck of cylindrical or globular bottle; large air bubble,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1298,39,Floor,in situ,FALSE,,
953,3814,11421,2321,,,,,green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,pontil,,,1/1,5,49,,,,,,,,,,,,FALSE,FALSE,17/18 c.,deep kick base and tall neck,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,731,39,Wall,in situ,FALSE,,
927,811,1652,335,,,,,colourless,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,Dip mould,FALSE,,,,,1/1,1,1,,,,,,,ribbed?,green leaf,,,,FALSE,FALSE,18 c?,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1227,39,Floor,in situ,FALSE,,
959,361,210,90,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,Dip mould,1/1,5,75,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1133,39,Floor,in situ,FALSE,,
923,473,686,90,,,,,colourless,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,"red, white & yellow; floral",,,,FALSE,FALSE,,body; same as #470?,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1133,39,Floor,in situ,FALSE,,
942,853,1987,374,,,,,emerald,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,Dip mould,FALSE,,,,Dip mould,1/1,5,55,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1298,39,Floor,in situ,FALSE,,
986,3813,11421,2321,,,,,light green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,2,5,,,,,,,,,,,,FALSE,FALSE,17/18c,"case or polyognal bottle, small-medium; big white grit inclusion on one piece",FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,731,39,Wall,in situ,FALSE,,
961,850,1628,334,,,,,green,FALSE,TRUE,Storage,Bottle,mallet/cylindrical bottle,,,,,Dip mould,FALSE,Dip mould,pontil,,Dip mould,1/1,4,103,,50,,,100,,,,,,,FALSE,FALSE,c. 1750-1800,kick base; c. 100mm diam cylindrical bottle,TRUE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1227,39,Floor,in situ,FALSE,,
988,363,210,90,,,319,,light green,FALSE,FALSE,Storage,Bottle,polygonal bottle,,,,,,FALSE,,,,,1/1,3,20,,,,,,,,,,,,FALSE,FALSE,,body & neck,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1133,39,Floor,in situ,FALSE,,
989,868,1934,361,,,,,light green,FALSE,TRUE,Storage,Bottle,polygonal bottle,,,,,Dip mould,FALSE,,,,,1/1,2,13,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1298,39,Floor,in situ,FALSE,,
962,3794,11441,2349,,,,,green,FALSE,TRUE,Storage,Bottle,polygonal bottle,,,,,,FALSE,,,,,1/1,1,2,,,,,,,,,,,,FALSE,FALSE,17/18 c.,small hex bottle - or beaker? C. 40mm wide,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,2344,2344,Wall,disorganized,FALSE,,
963,3812,11421,2321,,,318,,green,FALSE,TRUE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,2,18,,,,,,,,,,,,FALSE,FALSE,17/18 c.,med-large bottle,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,731,39,Wall,in situ,FALSE,,
993,3565,11457,2380,,,320,,light green,FALSE,TRUE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,2,8,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,2344,2344,Wall,disorganized,FALSE,,
965,3564,11457,2380,,,,,green,FALSE,TRUE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,9,70,,,,,,,,,,,,FALSE,FALSE,17/18 c.,shoulder & sides of medium sized bottle,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,2344,2344,Wall,disorganized,FALSE,,
964,3793,11441,2349,,,,,green,FALSE,FALSE,storage,bottle,square bottle,,,,,,FALSE,,,,,1/1,2,3,,,,,,,,,,,,FALSE,FALSE,,prob case,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,2344,2344,Wall,disorganized,FALSE,,
967,3784,11446,2356,,,,,green,FALSE,FALSE,Storage,Bottle,,By hand,Beaded,E,,,FALSE,,,,,1/1,1,6,40,,30,,,,,,,,,FALSE,FALSE,19 c,"thick bead, poss more under - beer/soda type",FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,2344,2344,Wall,disorganized,FALSE,,
976,362,210,90,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,18,,,,,,,,,,,,FALSE,FALSE,,body  & base,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1133,39,Floor,in situ,FALSE,,
982,793,1673,348,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,3,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,39,39,Floor,in situ,FALSE,,
981,812,1642,335,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,5,13,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1227,39,Floor,in situ,FALSE,,
983,826,1702,356,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1298,39,Floor,in situ,FALSE,,
946,852,1628,334,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S8.2,1750-1800,1750,1800,1750-1810,Nursery/Private Chambers,1227,39,Floor,in situ,FALSE,,
